"ID","PARENT_ID","URI","FILE_PATH","NAME","METHOD","STATUS","SIZE","TYPE","EXT","LAST_MODIFIED","EXTENSION_MISMATCH","HASH","FORMAT_COUNT","PUID","MIME_TYPE","FORMAT_NAME","FORMAT_VERSION"
"1860","2","file:/home/richard/local/bench/ipres/systems-showcase-files/ne_110m_admin_0_boundary_lines_land.shx","/home/richard/local/bench/ipres/systems-showcase-files/ne_110m_admin_0_boundary_lines_land.shx","ne_110m_admin_0_boundary_lines_land.shx","Signature","Done","1580","File","shx","2015-01-21T03:04:36","false",,"1","fmt/277","","ESRI Arc/View Shapefile Index",""
"1861","2","file:/home/richard/local/bench/ipres/systems-showcase-files/Dataflow%20Diagram.VSD","/home/richard/local/bench/ipres/systems-showcase-files/Dataflow Diagram.VSD","Dataflow Diagram.VSD","Container","Done","51712","File","vsd","2015-01-21T01:06:48","false",,"1","fmt/442","application/vnd.visio","Microsoft Visio (generic)",""
"1862","2","file:/home/richard/local/bench/ipres/systems-showcase-files/badheadersize.bmp","/home/richard/local/bench/ipres/systems-showcase-files/badheadersize.bmp","badheadersize.bmp",,"Done","1112","File","bmp","2015-01-21T01:20:32","false",,"0",,"","",""
"1863","2","file:/home/richard/local/bench/ipres/systems-showcase-files/PDF15.pdf","/home/richard/local/bench/ipres/systems-showcase-files/PDF15.pdf","PDF15.pdf","Signature","Done","3398760","File","pdf","2015-01-21T02:58:28","false",,"1","fmt/19","application/pdf","Acrobat PDF 1.5 - Portable Document Format","1.5"
"1864","2","file:/home/richard/local/bench/ipres/systems-showcase-files/PDF%2014%20-%20ILLCS6.pdf","/home/richard/local/bench/ipres/systems-showcase-files/PDF 14 - ILLCS6.pdf","PDF 14 - ILLCS6.pdf","Signature","Done","44267109","File","pdf","2015-01-21T02:59:56","false",,"1","fmt/18","application/pdf","Acrobat PDF 1.4 - Portable Document Format","1.4"
"1865","2","file:/home/richard/local/bench/ipres/systems-showcase-files/HAVEL.ZBR","/home/richard/local/bench/ipres/systems-showcase-files/HAVEL.ZBR","HAVEL.ZBR",,"Done","22506","File","zbr","2015-01-21T00:51:40","false",,"0",,"","",""
"1866","2","file:/home/richard/local/bench/ipres/systems-showcase-files/AQUARIUM.MIF","/home/richard/local/bench/ipres/systems-showcase-files/AQUARIUM.MIF","AQUARIUM.MIF","Signature","Done","450171","File","mif","2015-01-21T01:23:36","false",,"1","fmt/930","","Magick Image File Format",""
"1867","2","file:/home/richard/local/bench/ipres/systems-showcase-files/PS3%20Bitmap%20mode%20%20pcx.pcx","/home/richard/local/bench/ipres/systems-showcase-files/PS3 Bitmap mode  pcx.pcx","PS3 Bitmap mode  pcx.pcx","Signature","Done","5039","File","pcx","2015-01-21T02:55:02","false",,"1","fmt/90","image/vnd.zbrush.pcx","PCX","5"
"1868","2","file:/home/richard/local/bench/ipres/systems-showcase-files/transv4.bmp","/home/richard/local/bench/ipres/systems-showcase-files/transv4.bmp","transv4.bmp",,"Done","218606","File","bmp","2015-01-21T02:31:56","false",,"0",,"","",""
"1869","2","file:/home/richard/local/bench/ipres/systems-showcase-files/XING_B32.TGA","/home/richard/local/bench/ipres/systems-showcase-files/XING_B32.TGA","XING_B32.TGA","Signature","Done","157458","File","tga","2015-01-21T02:23:54","false",,"1","x-fmt/367","","Truevision TGA Bitmap","1.0"
"1870","2","file:/home/richard/local/bench/ipres/systems-showcase-files/CGA80WOA.FON","/home/richard/local/bench/ipres/systems-showcase-files/CGA80WOA.FON","CGA80WOA.FON","Signature","Done","4304","File","fon","2015-01-21T01:10:04","true",,"1","x-fmt/410","","Windows New Executable",""
"1871","2","file:/home/richard/local/bench/ipres/systems-showcase-files/test32bfv4.bmp","/home/richard/local/bench/ipres/systems-showcase-files/test32bfv4.bmp","test32bfv4.bmp",,"Done","232874","File","bmp","2015-01-21T02:34:12","false",,"0",,"","",""
"1872","2","file:/home/richard/local/bench/ipres/systems-showcase-files/Flash5%20-%20ILLCS4.swf","/home/richard/local/bench/ipres/systems-showcase-files/Flash5 - ILLCS4.swf","Flash5 - ILLCS4.swf","Signature","Done","1217384","File","swf","2015-01-21T00:56:32","false",,"1","fmt/108","application/x-shockwave-flash","Macromedia Flash","5"
"1873","2","file:/home/richard/local/bench/ipres/systems-showcase-files/W1_WP5.DOC","/home/richard/local/bench/ipres/systems-showcase-files/W1_WP5.DOC","W1_WP5.DOC","Signature","Done","1738","File","doc","2015-01-21T02:29:22","true",,"1","x-fmt/393","application/vnd.wordperfect","WordPerfect for MS-DOS Document","5.0"
"1874","2","file:/home/richard/local/bench/ipres/systems-showcase-files/PSCS4ASCII.eps","/home/richard/local/bench/ipres/systems-showcase-files/PSCS4ASCII.eps","PSCS4ASCII.eps","Signature","Done","324818","File","eps","2015-01-21T02:50:54","false",,"1","fmt/124","application/postscript","Encapsulated PostScript File Format","3"
"1875","2","file:/home/richard/local/bench/ipres/systems-showcase-files/text.txt","/home/richard/local/bench/ipres/systems-showcase-files/text.txt","text.txt","Extension","Done","50","File","txt","2015-01-21T02:33:44","false",,"1","x-fmt/111","text/plain","Plain Text File",""
"1876","2","file:/home/richard/local/bench/ipres/systems-showcase-files/FLDTYPE.FOL","/home/richard/local/bench/ipres/systems-showcase-files/FLDTYPE.FOL","FLDTYPE.FOL",,"Done","2432","File","fol","2015-01-21T00:56:00","false",,"0",,"","",""
"1877","2","file:/home/richard/local/bench/ipres/systems-showcase-files/GLOBE.JPG","/home/richard/local/bench/ipres/systems-showcase-files/GLOBE.JPG","GLOBE.JPG","Signature","Done","116576","File","jpg","2015-01-21T00:52:58","false",,"1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"1878","2","file:/home/richard/local/bench/ipres/systems-showcase-files/XL3.XLS","/home/richard/local/bench/ipres/systems-showcase-files/XL3.XLS","XL3.XLS","Signature","Done","3446","File","xls","2015-01-21T02:23:44","false",,"1","fmt/56","application/vnd.ms-excel","Microsoft Excel 3.0 Worksheet (xls)","3"
"1879","2","file:/home/richard/local/bench/ipres/systems-showcase-files/bitmaps.xlsx","/home/richard/local/bench/ipres/systems-showcase-files/bitmaps.xlsx","bitmaps.xlsx","Container","Done","10142","File","xlsx","2015-01-21T01:18:14","false",,"1","fmt/214","application/vnd.openxmlformats-officedocument.spreadsheetml.sheet","Microsoft Excel for Windows","2007 onwards"
"1880","2","file:/home/richard/local/bench/ipres/systems-showcase-files/BOOKST.XLS","/home/richard/local/bench/ipres/systems-showcase-files/BOOKST.XLS","BOOKST.XLS","Container","Done","89600","File","xls","2015-01-21T01:14:46","false",,"1","fmt/59","application/vnd.ms-excel","Microsoft Excel 5.0/95 Workbook (xls)","5/95"
"1881","2","file:/home/richard/local/bench/ipres/systems-showcase-files/TRU256.PIX","/home/richard/local/bench/ipres/systems-showcase-files/TRU256.PIX","TRU256.PIX","Extension","Done","1709","File","pix","2015-01-21T02:31:26","false",,"1","x-fmt/171","","Inset Systems Bitmap",""
"1882","2","file:/home/richard/local/bench/ipres/systems-showcase-files/ne_10m_lakes.README.html","/home/richard/local/bench/ipres/systems-showcase-files/ne_10m_lakes.README.html","ne_10m_lakes.README.html","Signature","Done","37317","File","html","2015-01-21T03:06:04","false",,"1","fmt/102","application/xhtml+xml","Extensible Hypertext Markup Language","1.0"
"1883","2","file:/home/richard/local/bench/ipres/systems-showcase-files/DW5.DOC","/home/richard/local/bench/ipres/systems-showcase-files/DW5.DOC","DW5.DOC","Extension","Done","6144","File","doc","2015-01-21T01:02:54","false",,"8","fmt/892","application/vnd.wordperfect","Compound WordPerfect for Windows Document","6 onwards"
"1883","2","file:/home/richard/local/bench/ipres/systems-showcase-files/DW5.DOC","/home/richard/local/bench/ipres/systems-showcase-files/DW5.DOC","DW5.DOC","Extension","Done","6144","File","doc","2015-01-21T01:02:54","false",,"8","fmt/754","application/msword","Microsoft Word Document (Password Protected)","97-2003"
"1883","2","file:/home/richard/local/bench/ipres/systems-showcase-files/DW5.DOC","/home/richard/local/bench/ipres/systems-showcase-files/DW5.DOC","DW5.DOC","Extension","Done","6144","File","doc","2015-01-21T01:02:54","false",,"8","fmt/609","application/msword","Microsoft Word (Generic)","6.0-2003"
"1883","2","file:/home/richard/local/bench/ipres/systems-showcase-files/DW5.DOC","/home/richard/local/bench/ipres/systems-showcase-files/DW5.DOC","DW5.DOC","Extension","Done","6144","File","doc","2015-01-21T01:02:54","false",,"8","x-fmt/329","","Interleaf Document",""
"1883","2","file:/home/richard/local/bench/ipres/systems-showcase-files/DW5.DOC","/home/richard/local/bench/ipres/systems-showcase-files/DW5.DOC","DW5.DOC","Extension","Done","6144","File","doc","2015-01-21T01:02:54","false",,"8","x-fmt/273","application/msword","Microsoft Word for MS-DOS Document","3.0"
"1883","2","file:/home/richard/local/bench/ipres/systems-showcase-files/DW5.DOC","/home/richard/local/bench/ipres/systems-showcase-files/DW5.DOC","DW5.DOC","Extension","Done","6144","File","doc","2015-01-21T01:02:54","false",,"8","x-fmt/131","","Stationery for Mac OS X",""
"1883","2","file:/home/richard/local/bench/ipres/systems-showcase-files/DW5.DOC","/home/richard/local/bench/ipres/systems-showcase-files/DW5.DOC","DW5.DOC","Extension","Done","6144","File","doc","2015-01-21T01:02:54","false",,"8","x-fmt/43","","Wordperfect Secondary File","5.1/5.2"
"1883","2","file:/home/richard/local/bench/ipres/systems-showcase-files/DW5.DOC","/home/richard/local/bench/ipres/systems-showcase-files/DW5.DOC","DW5.DOC","Extension","Done","6144","File","doc","2015-01-21T01:02:54","false",,"8","x-fmt/42","","Wordperfect Secondary File","5.0"
"1884","2","file:/home/richard/local/bench/ipres/systems-showcase-files/SVG%20Basic%2011%20-%20ILLCS6.svg","/home/richard/local/bench/ipres/systems-showcase-files/SVG Basic 11 - ILLCS6.svg","SVG Basic 11 - ILLCS6.svg","Signature","Done","4746597","File","svg","2015-01-21T02:37:16","true",,"1","fmt/101","application/xml, text/xml","Extensible Markup Language","1.0"
"1885","2","file:/home/richard/local/bench/ipres/systems-showcase-files/BASI3P02.PNG","/home/richard/local/bench/ipres/systems-showcase-files/BASI3P02.PNG","BASI3P02.PNG","Signature","Done","193","File","png","2015-01-21T01:19:24","false",,"1","fmt/11","image/png","Portable Network Graphics","1.0"
"1886","2","file:/home/richard/local/bench/ipres/systems-showcase-files/Makefile","/home/richard/local/bench/ipres/systems-showcase-files/Makefile","Makefile",,"Done","766","File","","2015-01-21T03:16:02","false",,"0",,"","",""
"1887","2","file:/home/richard/local/bench/ipres/systems-showcase-files/DOLLAR.SYM","/home/richard/local/bench/ipres/systems-showcase-files/DOLLAR.SYM","DOLLAR.SYM","Signature","Done","810","File","sym","2015-01-21T01:03:46","true",,"1","x-fmt/114","application/vnd.lotus-1-2-3, application/x-123","Lotus 1-2-3 Worksheet","2.0"
"1888","2","file:/home/richard/local/bench/ipres/systems-showcase-files/WORD55.DOC","/home/richard/local/bench/ipres/systems-showcase-files/WORD55.DOC","WORD55.DOC","Signature","Done","1536","File","doc","2015-01-21T02:24:56","false",,"1","x-fmt/276","application/msword","Microsoft Word for MS-DOS Document","5.5"
"1889","2","file:/home/richard/local/bench/ipres/systems-showcase-files/LOOKUP.XLA","/home/richard/local/bench/ipres/systems-showcase-files/LOOKUP.XLA","LOOKUP.XLA","Container","Done","380416","File","xla","2015-01-21T03:16:18","true",,"1","fmt/61","application/vnd.ms-excel","Microsoft Excel 97 Workbook (xls)","8"
"1890","2","file:/home/richard/local/bench/ipres/systems-showcase-files/SMALLE.FON","/home/richard/local/bench/ipres/systems-showcase-files/SMALLE.FON","SMALLE.FON","Signature","Done","26112","File","fon","2015-01-21T02:40:28","true",,"1","x-fmt/410","","Windows New Executable",""
"1891","2","file:/home/richard/local/bench/ipres/systems-showcase-files/MS.PCX","/home/richard/local/bench/ipres/systems-showcase-files/MS.PCX","MS.PCX","Signature","Done","1461","File","pcx","2015-01-21T03:12:42","false",,"1","fmt/90","image/vnd.zbrush.pcx","PCX","5"
"1892","2","file:/home/richard/local/bench/ipres/systems-showcase-files/PDF%2016%20-%20ILLCS6.pdf","/home/richard/local/bench/ipres/systems-showcase-files/PDF 16 - ILLCS6.pdf","PDF 16 - ILLCS6.pdf","Signature","Done","44266876","File","pdf","2015-01-21T02:59:14","false",,"1","fmt/20","application/pdf","Acrobat PDF 1.6 - Portable Document Format","1.6"
"1893","2","file:/home/richard/local/bench/ipres/systems-showcase-files/PSCS2DCS1ASCII85preview.C","/home/richard/local/bench/ipres/systems-showcase-files/PSCS2DCS1ASCII85preview.C","PSCS2DCS1ASCII85preview.C","Signature","Done","475607","File","c","2015-01-21T02:51:48","true",,"1","fmt/124","application/postscript","Encapsulated PostScript File Format","3"
"1894","2","file:/home/richard/local/bench/ipres/systems-showcase-files/PCXps25w.PCX","/home/richard/local/bench/ipres/systems-showcase-files/PCXps25w.PCX","PCXps25w.PCX","Signature","Done","289936","File","pcx","2015-01-21T03:00:24","false",,"1","fmt/90","image/vnd.zbrush.pcx","PCX","5"
"1895","2","file:/home/richard/local/bench/ipres/systems-showcase-files/ENABLE45.WPF","/home/richard/local/bench/ipres/systems-showcase-files/ENABLE45.WPF","ENABLE45.WPF",,"Done","2403","File","wpf","2015-01-21T00:59:42","false",,"0",,"","",""
"1896","2","file:/home/richard/local/bench/ipres/systems-showcase-files/GGGR.txt","/home/richard/local/bench/ipres/systems-showcase-files/GGGR.txt","GGGR.txt","Signature","Done","5120","File","txt","2015-01-21T00:53:10","true",,"1","x-fmt/205","","WordStar for MS-DOS Document","5.0"
"1897","2","file:/home/richard/local/bench/ipres/systems-showcase-files/Targa%2024b%20-%20PS6.tga","/home/richard/local/bench/ipres/systems-showcase-files/Targa 24b - PS6.tga","Targa 24b - PS6.tga","Signature","Done","2359340","File","tga","2015-01-21T02:35:32","false",,"1","fmt/402","","Truevision TGA Bitmap","2.0"
"1898","2","file:/home/richard/local/bench/ipres/systems-showcase-files/EMCONJ.FLC","/home/richard/local/bench/ipres/systems-showcase-files/EMCONJ.FLC","EMCONJ.FLC","Signature","Done","381628","File","flc","2015-01-21T01:00:30","false",,"1","fmt/298","","Autodesk Animator Pro FLIC",""
"1899","2","file:/home/richard/local/bench/ipres/systems-showcase-files/PSCS6DCS2BINARYpreview.Y","/home/richard/local/bench/ipres/systems-showcase-files/PSCS6DCS2BINARYpreview.Y","PSCS6DCS2BINARYpreview.Y","Signature","Done","156515","File","y","2015-01-21T02:49:16","true",,"1","fmt/124","application/postscript","Encapsulated PostScript File Format","3"
"1900","2","file:/home/richard/local/bench/ipres/systems-showcase-files/TEST1.DX2","/home/richard/local/bench/ipres/systems-showcase-files/TEST1.DX2","TEST1.DX2",,"Done","466","File","dx2","2015-01-21T02:34:16","false",,"0",,"","",""
"1901","2","file:/home/richard/local/bench/ipres/systems-showcase-files/CH2N3P08.PNG","/home/richard/local/bench/ipres/systems-showcase-files/CH2N3P08.PNG","CH2N3P08.PNG","Signature","Done","1270","File","png","2015-01-21T01:10:00","false",,"1","fmt/11","image/png","Portable Network Graphics","1.0"
"1902","2","file:/home/richard/local/bench/ipres/systems-showcase-files/image.jpg","/home/richard/local/bench/ipres/systems-showcase-files/image.jpg","image.jpg","Signature","Done","2319","File","jpg","2015-01-21T03:19:12","false",,"1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"1903","2","file:/home/richard/local/bench/ipres/systems-showcase-files/0000023.bmp","/home/richard/local/bench/ipres/systems-showcase-files/0000023.bmp","0000023.bmp",,"Done","2842962","File","bmp","2015-01-21T02:20:58","false",,"0",,"","",""
"1904","2","file:/home/richard/local/bench/ipres/systems-showcase-files/S02N3P01.PNG","/home/richard/local/bench/ipres/systems-showcase-files/S02N3P01.PNG","S02N3P01.PNG","Signature","Done","115","File","png","2015-01-21T02:46:32","false",,"1","fmt/11","image/png","Portable Network Graphics","1.0"
"1905","2","file:/home/richard/local/bench/ipres/systems-showcase-files/ne_10m_ocean.shp","/home/richard/local/bench/ipres/systems-showcase-files/ne_10m_ocean.shp","ne_10m_ocean.shp","Signature","Done","6598372","File","shp","2015-01-21T03:05:44","false",,"1","x-fmt/235","","ESRI Arc/View ShapeFile",""
"1906","2","file:/home/richard/local/bench/ipres/systems-showcase-files/FreeHand9%20-%20Macromedia%20FreeHand%20MX.FH9","/home/richard/local/bench/ipres/systems-showcase-files/FreeHand9 - Macromedia FreeHand MX.FH9","FreeHand9 - Macromedia FreeHand MX.FH9","Signature","Done","24096","File","fh9","2015-01-21T00:54:52","false",,"1","fmt/546","","Macromedia FreeHand","9"
"1907","2","file:/home/richard/local/bench/ipres/systems-showcase-files/WCCLIENT.XLS","/home/richard/local/bench/ipres/systems-showcase-files/WCCLIENT.XLS","WCCLIENT.XLS","Signature","Done","3008","File","xls","2015-01-21T02:26:42","false",,"1","fmt/56","application/vnd.ms-excel","Microsoft Excel 3.0 Worksheet (xls)","3"
"1908","2","file:/home/richard/local/bench/ipres/systems-showcase-files/pal1bg.bmp","/home/richard/local/bench/ipres/systems-showcase-files/pal1bg.bmp","pal1bg.bmp","Signature","Done","1086","File","bmp","2015-01-21T03:01:58","false",,"1","fmt/116","image/bmp","Windows Bitmap","3.0"
"1909","2","file:/home/richard/local/bench/ipres/systems-showcase-files/DELI.XLS","/home/richard/local/bench/ipres/systems-showcase-files/DELI.XLS","DELI.XLS","Signature","Done","2770","File","xls","2015-01-21T01:04:36","false",,"1","fmt/56","application/vnd.ms-excel","Microsoft Excel 3.0 Worksheet (xls)","3"
"1910","2","file:/home/richard/local/bench/ipres/systems-showcase-files/WCCLIENT.XLM","/home/richard/local/bench/ipres/systems-showcase-files/WCCLIENT.XLM","WCCLIENT.XLM","Signature","Done","1891","File","xlm","2015-01-21T02:26:42","false",,"1","fmt/556","application/vnd.ms-excel","Microsoft Excel Macro","3.0"
